time:    0.0
  100.00   15.24    1.27    0.07    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.07    1.27   15.24  100.00
time:   45.0
  100.00   15.52    1.32    0.08    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.08    1.32   15.52  100.00
time:   46.0
  100.00   15.80    1.37    0.08    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.08    1.37   15.80  100.00
time:   47.0
  100.00   16.08    1.42    0.09    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.09    1.42   16.08  100.00
time:   48.0
  100.00   16.36    1.48    0.09    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.09    1.48   16.36  100.00
time:   49.0
  100.00   16.63    1.53    0.10    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.10    1.53   16.63  100.00
time:   50.0
  100.00   16.91    1.59    0.10    0.00    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.00    0.10    1.59   16.91  100.00
time:   51.0
  100.00   17.18    1.64    0.11    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.11    1.64   17.18  100.00
time:   52.0
  100.00   17.45    1.70    0.11    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.11    1.70   17.45  100.00
time:   53.0
  100.00   17.71    1.75    0.12    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.12    1.75   17.71  100.00
time:   54.0
  100.00   17.98    1.81    0.12    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.12    1.81   17.98  100.00
time:   55.0
  100.00   18.24    1.87    0.13    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.13    1.87   18.24  100.00
time:   56.0
  100.00   18.50    1.93    0.14    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.14    1.93   18.50  100.00
time:   57.0
  100.00   18.76    1.99    0.14    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.14    1.99   18.76  100.00
time:   58.0
  100.00   19.02    2.05    0.15    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.15    2.05   19.02  100.00
time:   59.0
  100.00   19.28    2.11    0.16    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.16    2.11   19.28  100.00
time:   60.0
  100.00   19.53    2.17    0.16    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.16    2.17   19.53  100.00
time:   61.0
  100.00   19.78    2.23    0.17    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.17    2.23   19.78  100.00
time:   62.0
  100.00   20.03    2.29    0.18    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.18    2.29   20.03  100.00
time:   63.0
  100.00   20.28    2.35    0.19    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.19    2.35   20.28  100.00
time:   64.0
  100.00   20.53    2.42    0.20    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.20    2.42   20.53  100.00
time:   65.0
  100.00   20.78    2.48    0.20    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.20    2.48   20.78  100.00
time:   66.0
  100.00   21.02    2.54    0.21    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.21    2.54   21.02  100.00
time:   67.0
  100.00   21.26    2.61    0.22    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.22    2.61   21.26  100.00
time:   68.0
  100.00   21.50    2.67    0.23    0.01    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.01    0.23    2.67   21.50  100.00
time:   69.0
  100.00   21.74    2.74    0.24    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.24    2.74   21.74  100.00
time:   70.0
  100.00   21.98    2.81    0.25    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.25    2.81   21.98  100.00
time:   71.0
  100.00   22.21    2.87    0.26    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.26    2.87   22.21  100.00
time:   72.0
  100.00   22.45    2.94    0.27    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.27    2.94   22.45  100.00
time:   73.0
  100.00   22.68    3.01    0.28    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.28    3.01   22.68  100.00
time:   74.0
  100.00   22.91    3.07    0.29    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.29    3.07   22.91  100.00
time:   75.0
  100.00   23.14    3.14    0.30    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.30    3.14   23.14  100.00
time:   76.0
  100.00   23.37    3.21    0.31    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.31    3.21   23.37  100.00
time:   77.0
  100.00   23.59    3.28    0.32    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.32    3.28   23.59  100.00
time:   78.0
  100.00   23.82    3.35    0.33    0.02    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.02    0.33    3.35   23.82  100.00
time:   79.0
  100.00   24.04    3.42    0.34    0.03    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.03    0.34    3.42   24.04  100.00
time:   80.0
  100.00   24.26    3.49    0.35    0.03    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00    0.03    0.35    3.49   24.26  100.00
time:   81.0
